product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
275220816,Tã/bỉm quần Huggies Skin Care Mega Jumbo XL84+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275220816.html?spid=275220817,0.8047635316953452,0.9677629354107813,0.8391135112993771
274058658,Tã/bỉm dán sơ sinh Huggies Skin Perfect NB 38 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p274058658.html?spid=274058659,0.5761721408312949,1.0,0.6654882854687418
276109346,Tã quần Huggies Skin Care Mega Jumbo L100+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276109346.html?spid=276483852,0.5951531604096774,0.85223292470948,0.649329338107383
277775605,Tã/bỉm dán sơ sinh Huggies Skin Perfect NB 70+4 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p277775605.html?spid=277775606,0.5544770185203277,1.0,0.6483651247226754
276568601,Tã/bỉm quần Huggies Skin Care Mega Jumbo M102+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276568601.html?spid=276568602,0.5330246058519607,0.8540061017129361,0.6006672326639262
274091857,Combo 3 gói Tã/bỉm dán sơ sinh Huggies Skin Perfect  S 80+2 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p274091857.html?spid=274091862,0.4933295188999739,1.0,0.6001036560749478
251925793,"(22+6 Miếng/Gói) - Tã quần Huggies XXXL22 Tràm trà tự nhiên, ngừa hăm - Cho bé trên 17kg - Tã bỉm quần Huggies trẻ em",Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p251925793.html?spid=251925794,0.4871795599881582,1.0,0.5952497200832851
276078587,Tã quần Huggies Naturemade ban đêm M 58 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078587.html?spid=276078589,0.46994458373919995,1.0,0.5816467883027916
276078585,Tã quần Huggies Naturemade ban đêm XL 38 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078585.html?spid=276078586,0.46957381015417904,1.0,0.581354150372214
276078588,Tã quần Huggies Naturemade ban đêm L 44 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078588.html?spid=276078590,0.4665005679347973,1.0,0.5789285535131694
