product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
87483010,Miếng Lót Sơ Sinh Bobby Fresh Newborn 2 - 60 (60 Miếng),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p87483010.html?spid=87483011,0.7395745435024377,1.0,0.8145138582402323
260921798,Miếng Lót Bé Sơ Sinh Bobby Newborn 2 ( NB2 60 ) 60 Miếng Cho Bé Lớn Hơn 1 Tháng - Tã Lót Trẻ Sơ Sinh NB 2 > 1 Tháng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260921798.html?spid=260921799,0.6229776064803612,1.0,0.7314685358662498
197775295,Miếng lót sơ sinh Bobby Newborn 1-64 miếng - Tặng 4 miếng Tã Quần Một Bên NB size S,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p197775295.html?spid=197775296,0.7386341271150643,0.7100585495082977,0.7304112973161356
58767957,Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p58767957.html?spid=197745554,0.5461833040302566,0.8582352489479228,0.6359785154094668
110694825,Combo 1 Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng và 1 Gói khăn ướt trẻ em Bobby care không hương 100 tờ,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p110694825.html?spid=242504980,0.5400859281217016,0.7767034106284096,0.6081743255944762
260922791,Tặng thêm 6 miếng tã quần bên trong - Miếng Lót Bobby Newborn 1 108 Miếng Êm Mềm Khô Thoáng - Miếng lót sơ sinh Bobby NB1,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260922791.html?spid=260922792,0.636956477281875,0.5,0.597546257196489
170779952,Miếng lót Bobby Newborn 2 - 60 miếng (cho bé > 1 tháng tuổi),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p170779952.html?spid=188803076,0.49442466759541037,0.805368315738211,0.5839009585359217
249243782,Miếng lót sơ sinh Huggies Skin Perfect NB1 64+4/NB1 108+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p249243782.html?spid=276569487,0.39976244355775387,1.0,0.5724851557097099
272591116,[MỚI] Tã/bỉm quần Mở Một Bên Bobby,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p272591116.html?spid=272591120,0.4382614266486476,0.8776656122021353,0.5647031693306089
257834037,"Lót Xu, Tấm Lót Phân Xu Chống Thấm Cho Bé Sơ Sinh UNMEI Dày Dặn, 3 Lớp Mềm Mại Bịch 30 Miếng, Chống Thấm Cực Tốt",unmei,2585,Mẹ & Bé,Đồ dùng cho bé,Đồ dùng phòng ngủ cho bé,https://tiki.vn/product-p257834037.html?spid=257834042,0.3753679256165177,1.0,0.5551103373111419
68196126,Combo 3 Tã quần Bobby Siêu thoáng đủ size M76/L68/XL62/XXL56,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p68196126.html?spid=68196128,0.37423321459624315,1.0,0.5543021476203427
277555077,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo M112+4,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277555077.html?spid=277555078,0.3722443359078608,1.0,0.5528855832057201
277561712,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo - L96,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277561712.html?spid=277561713,0.37155234221757916,1.0,0.5523927157208794
277561743,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo - XXL76,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277561743.html?spid=277561744,0.3712461295875031,1.0,0.5521746179969671
260921425,Tã Dán Trẻ Em Bobby Size L 68 Miếng ( L68 Cho Bé 9 Đến 13 Kg) Êm Mềm Khô Thoáng - Bỉm Dán Bobby Size L,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p260921425.html?spid=260921426,0.3691152292026292,1.0,0.5506568996595189
186358687,MIẾNG LÓT SƠ SINH BOBBY NB1 64 MIẾNG,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p186358687.html?spid=186358688,0.35962939369921293,1.0,0.5439006821508325
249260131,Combo 2 gói Miếng lót sơ sinh Huggies Skin Perfect 2 vùng thấm giảm kích ứng da NB1 64+4/NB1 108+6 miếng,Huggies,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p249260131.html?spid=276569320,0.3510498668956944,1.0,0.5377899764375296
474635,Tã Dán Bobby Siêu Mỏng Gói Cực Đại XXL56 (56 Miếng),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p474635.html?spid=184604,0.39905887047988153,0.876958473519936,0.5365779488639141
260805522,1 gói Miếng lót tiết kiệm Caryn 20 miếng - Lót Bổ Sung Caryn - Mặc cùng tã dán cho người lớn,Caryn,10417,Mẹ & Bé,"Tã, Bỉm",Tã bỉm dành cho người lớn,https://tiki.vn/product-p260805522.html?spid=260805523,0.34710862419641453,1.0,0.534982854922375
276471367,[TẶNG THÊM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí  Super Jumbo,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276471367.html?spid=276471437,0.3750035667127844,0.9123167346972467,0.5296193295106352
276589503,Miếng Lót Tiết Kiệm/ Lót Bổ Sung Canny - Mặc Cùng Tã Dán/Tã Quần Cho Người Lớn (20 miếng/gói),CANNY,10417,Mẹ & Bé,"Tã, Bỉm",Tã bỉm dành cho người lớn,https://tiki.vn/product-p276589503.html?spid=276607771,0.33557346847703884,1.0,0.5267670239596091
260921441,Tặng Thêm 2 Miếng Bên Trong - Tã Quần Trẻ Em Bobby Size XXXL 22 Miếng 20 Đến 35 Kg - Bỉm Quần Cho Bé Bobby Size Cực Đại XXXL22 | XXXL,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p260921441.html?spid=260921442,0.3348453220002149,1.0,0.526248406914876
117499671,Combo 6 Gói Khăn Ướt Bobby Care 100 Miếng/Gói,Bobby,2555,Mẹ & Bé,"Tã, Bỉm",Khăn giấy ướt cho bé,https://tiki.vn/product-p117499671.html?spid=253326012,0.3254191537619344,1.0,0.5195346869828406
117499673,Combo 4 Gói Khăn Ướt Bobby Care 100 Không Hương 100 Tờ,Bobby,2555,Mẹ & Bé,"Tã, Bỉm",Khăn giấy ướt cho bé,https://tiki.vn/product-p117499673.html?spid=193893574,0.321953661525637,1.0,0.5170664152829298
217641660,COMBO 5 GÓI LÓT BỔ SUNG/ MIẾNG LÓT TIẾT KIỆM NGƯỜI LỚN CARYN GÓI 20 MIẾNG MẪU MỚI,Caryn,10417,Mẹ & Bé,"Tã, Bỉm",Tã bỉm dành cho người lớn,https://tiki.vn/product-p217641660.html?spid=217641662,0.3099363612266179,1.0,0.5085071803417235
188017939,TÃ DÁN BOBBY SIZE XL62/XXL56 MIẾNG,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p188017939.html?spid=188017943,0.3076769661066981,1.0,0.5068979425615885
474634,Tã Dán Bobby Siêu Mỏng Thấm Gói Siêu Lớn L68 (68 Miếng),Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p474634.html?spid=184603,0.3884958438886583,0.7839513285673049,0.5022910290048936
214989357,COMBO 6 GÓI MIẾNG LÓT TIẾT KIỆM ( LÓT BỔ SUNG ) CARYN 20 MIẾNG,Caryn,10417,Mẹ & Bé,"Tã, Bỉm",Tã bỉm dành cho người lớn,https://tiki.vn/product-p214989357.html?spid=214989358,0.300584766138469,1.0,0.5018465745947712
474633,Tã Dán Bobby Siêu Mỏng Thấm Gói Siêu Lớn XL62 (62 Miếng),Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p474633.html?spid=184602,0.3863658805362544,0.7730982280448844,0.4976509196372865
114759678,Tã Giấy Newborn 2 Bobby 40 Miếng/ 60 Miếng,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p114759678.html?spid=197745521,0.4323512313076328,0.6577486331248064,0.4972109691497989
206622901,Miếng Lót Bổ Sung Caryn Dành Cho Người Lớn 20M (20 Miếng),Caryn,10417,Mẹ & Bé,"Tã, Bỉm",Tã bỉm dành cho người lớn,https://tiki.vn/product-p206622901.html?spid=206622902,0.35586266014060247,0.8460734847333523,0.49692438185586707
260921413,Tã Dán Trẻ Em Bobby Size S 80 Miếng ( S80 Cho Bé 4 Đến 8 Kg) Êm Mềm Khô Thoáng - Bỉm Dán Bobby Size S,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p260921413.html?spid=260921415,0.2930460330582211,1.0,0.4964771666589345
59350795,Tã dán Bobby Siêu thấm - khô thoáng size XS,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p59350795.html?spid=59350797,0.3614175460607717,0.8302956080076508,0.49634061053551204
