product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
197775295,Miếng lót sơ sinh Bobby Newborn 1-64 miếng - Tặng 4 miếng Tã Quần Một Bên NB size S,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p197775295.html?spid=197775296,0.9888437777992681,0.7100585495082977,0.9201598193208782
413088,Miếng Lót Sơ Sinh Bobby Fresh Newborn 2 - 40 (40 Miếng),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p413088.html?spid=116053,0.7395745435024377,0.8671874989623223,0.7710143833671356
260921798,Miếng Lót Bé Sơ Sinh Bobby Newborn 2 ( NB2 60 ) 60 Miếng Cho Bé Lớn Hơn 1 Tháng - Tã Lót Trẻ Sơ Sinh NB 2 > 1 Tháng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260921798.html?spid=260921799,0.5859932273862913,1.0,0.6879915439911213
272591116,[MỚI] Tã/bỉm quần Mở Một Bên Bobby,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p272591116.html?spid=272591120,0.5286849666321021,0.8776656122021353,0.6146628798703058
58767957,Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p58767957.html?spid=197745554,0.52715528042024,0.8582352489479228,0.6087230268563898
277555077,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo M112+4,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277555077.html?spid=277555078,0.45018644746837655,1.0,0.5856433059412514
110694825,Combo 1 Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng và 1 Gói khăn ướt trẻ em Bobby care không hương 100 tờ,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p110694825.html?spid=242504980,0.5226301633956729,0.7767034106284096,0.5852258628535706
277561712,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo - L96,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277561712.html?spid=277561713,0.4478791410774621,1.0,0.5839044476611711
277561743,[TẶNG KÈM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí Mega Jumbo - XXL76,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p277561743.html?spid=277561744,0.44751002417477537,1.0,0.583626269615515
260922791,Tặng thêm 6 miếng tã quần bên trong - Miếng Lót Bobby Newborn 1 108 Miếng Êm Mềm Khô Thoáng - Miếng lót sơ sinh Bobby NB1,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260922791.html?spid=260922792,0.5918304377265441,0.5,0.5692062907782727
276471367,[TẶNG THÊM 4 MIẾNG] Tã quần Bobby Siêu Khô Thoáng - 100% Thoáng Khí  Super Jumbo,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276471367.html?spid=276471437,0.4509141915291515,0.9123167346972467,0.5645893432258722
474635,Tã Dán Bobby Siêu Mỏng Gói Cực Đại XXL56 (56 Miếng),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p474635.html?spid=184604,0.43605550010083005,0.876958473519936,0.5446801991387216
68196126,Combo 3 Tã quần Bobby Siêu thoáng đủ size M76/L68/XL62/XXL56,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p68196126.html?spid=68196128,0.39332131488600774,1.0,0.5427879630062706
186358687,MIẾNG LÓT SƠ SINH BOBBY NB1 64 MIẾNG,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p186358687.html?spid=186358688,0.3932213667668707,1.0,0.5427126389768204
260921413,Tã Dán Trẻ Em Bobby Size S 80 Miếng ( S80 Cho Bé 4 Đến 8 Kg) Êm Mềm Khô Thoáng - Bỉm Dán Bobby Size S,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p260921413.html?spid=260921415,0.3863493161936654,1.0,0.5375336466733266
249243782,Miếng lót sơ sinh Huggies Skin Perfect NB1 64+4/NB1 108+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p249243782.html?spid=276569487,0.3695643855312949,1.0,0.5248839978110149
170779952,Miếng lót Bobby Newborn 2 - 60 miếng (cho bé > 1 tháng tuổi),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p170779952.html?spid=188803076,0.43301163837581563,0.805368315738211,0.5247486745304617
474634,Tã Dán Bobby Siêu Mỏng Thấm Gói Siêu Lớn L68 (68 Miếng),Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p474634.html?spid=184603,0.4303543212603089,0.7839513285673049,0.5174695616080102
117499671,Combo 6 Gói Khăn Ướt Bobby Care 100 Miếng/Gói,Bobby,2555,Mẹ & Bé,"Tã, Bỉm",Khăn giấy ướt cho bé,https://tiki.vn/product-p117499671.html?spid=253326012,0.35769686250833344,1.0,0.5159402611864479
117499673,Combo 4 Gói Khăn Ướt Bobby Care 100 Không Hương 100 Tờ,Bobby,2555,Mẹ & Bé,"Tã, Bỉm",Khăn giấy ướt cho bé,https://tiki.vn/product-p117499673.html?spid=193893574,0.3548937727986322,1.0,0.5138277650867904
474633,Tã Dán Bobby Siêu Mỏng Thấm Gói Siêu Lớn XL62 (62 Miếng),Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p474633.html?spid=184602,0.427832837560414,0.7730982280448844,0.5128954281769791
260921441,Tặng Thêm 2 Miếng Bên Trong - Tã Quần Trẻ Em Bobby Size XXXL 22 Miếng 20 Đến 35 Kg - Bỉm Quần Cho Bé Bobby Size Cực Đại XXXL22 | XXXL,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p260921441.html?spid=260921442,0.35280846562717766,1.0,0.5122562123637222
59350795,Tã dán Bobby Siêu thấm - khô thoáng size XS,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p59350795.html?spid=59350797,0.3963438597421433,0.8302956080076508,0.5032559943706845
260921425,Tã Dán Trẻ Em Bobby Size L 68 Miếng ( L68 Cho Bé 9 Đến 13 Kg) Êm Mềm Khô Thoáng - Bỉm Dán Bobby Size L,Bobby,2552,Mẹ & Bé,"Tã, Bỉm",Tã dán,https://tiki.vn/product-p260921425.html?spid=260921426,0.3398057691871351,1.0,0.5024569735382376
275066084,[MỚI] Tã Quần Xua Muỗi Bobby Antimos – Hàng rào Sả tự nhiên Bye Muỗi 8H - Size M 52 miếng,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275066084.html?spid=275066086,0.45407928504806405,0.6240703662013813,0.4959597692875126
249260131,Combo 2 gói Miếng lót sơ sinh Huggies Skin Perfect 2 vùng thấm giảm kích ứng da NB1 64+4/NB1 108+6 miếng,Huggies,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p249260131.html?spid=276569320,0.329635061155289,1.0,0.4947920097756899
