product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
275220818,Tã/bỉm quần Huggies Skin Care Mega Jumbo XXL76+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275220818.html?spid=275220819,0.6513169403408586,0.8283614369850775,0.6928129875318519
276109346,Tã quần Huggies Skin Care Mega Jumbo L100+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276109346.html?spid=276483852,0.5246746175658114,0.8753397111375709,0.6068642114074619
276568601,Tã/bỉm quần Huggies Skin Care Mega Jumbo M102+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276568601.html?spid=276568602,0.4980047723997637,0.8540061017129361,0.5814450839668734
275220807,Tã/bỉm quần Huggies Skin Care Mega Jumbo M106 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275220807.html?spid=276384057,0.5046043847066893,0.7061205798438839,0.551836158083789
276078587,Tã quần Huggies Naturemade ban đêm M 58 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078587.html?spid=276078589,0.3910882553312777,1.0,0.5338062215536321
276078585,Tã quần Huggies Naturemade ban đêm XL 38 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078585.html?spid=276078586,0.3906781288575902,1.0,0.5334922213523168
276078588,Tã quần Huggies Naturemade ban đêm L 44 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078588.html?spid=276078590,0.38481587917102517,1.0,0.5290039776035241
275821664,Tã quần Huggies Skin Perfect Mega Jumbo M98+4 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275821664.html?spid=275821665,0.37636048213634105,1.0,0.5225303736266323
275220814,Tã/bỉm quần Huggies Skin Care Mega Jumbo L96+8 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275220814.html?spid=275316755,0.5043434070517001,0.5180155875526535,0.5075479203691146
270653294,[TẶNG THÊM MIẾNG CHO SIZE L/XL/XXL] Combo 3 gói Tã quần Huggies Skincare Mega Jumbo M106/L96/XL84/XXL76,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p270653294.html?spid=275307011,0.33857931685150516,1.0,0.4936044342726018
275346644, Tã/bỉm quần Huggies Skin Care Mega Jumbo M106/L96+8/XL84+4/XXL76+4 miếng với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275346644.html?spid=275346650,0.4842611240871809,0.5,0.4879500336550619
275346622,Combo 2 Tã/bỉm quần Huggies Skin Care Mega Jumbo M106/L96+8/ XL84+4/XXL76+4 với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275346622.html?spid=275346630,0.48155428129641425,0.5,0.4858776261521086
249245720,[Bao bì và CTKM thay đổi theo từng lô hàng] Combo 2 gói Tã quần Huggies Skincare Mega Jumbo M106/L96+8/XL84+4/XXL76+4 với tràm trà dịu da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p249245720.html?spid=262394085,0.30615344161562946,1.0,0.4687786012549324
260941233,Combo 2 Tã/bỉm quần HUGGIES SKINCARE MEGA JUMBO size L 96+8 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p260941233.html?spid=275306822,0.28582811288936105,1.0,0.45321716418293323
275821676,Tã quần Huggies Skin Perfect Mega Jumbo XXL64+4 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p275821676.html?spid=275821677,0.2824452764530754,1.0,0.45062720379227583
274402446,Tã quần Huggies Skin Perfect L Super Jumbo 60+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p274402446.html?spid=274402447,0.27865164865736053,1.0,0.4477227341518263
274402450,Tã quần Huggies Skin Perfect M Super Jumbo 70+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p274402450.html?spid=274402451,0.27763483540254363,1.0,0.44694424364414964
274402452,Tã quần Huggies Skin Perfect XXL Super Jumbo 48+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p274402452.html?spid=274402453,0.27595809355760775,1.0,0.44566049994399315
274402448,Tã quần Huggies Skin Perfect XL Super Jumbo 52+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p274402448.html?spid=274402449,0.27582911254608267,1.0,0.44556174976280977
276025730,Tã quần Huggies Naturemade ban đêm M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276025730.html?spid=276025736,0.27023268726547267,1.0,0.44127702595808205
252606753,Tã/bỉm quần HUGGIES SKINCARE gói JUMBO size XXXL 22+6 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p252606753.html?spid=252606754,0.2683785411076918,1.0,0.4398574583267204
276344318,Tã/bỉm quần Huggies Naturemade M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276344318.html?spid=276344499,0.2630251341805662,1.0,0.43575879374228965
253565272,[Tặng 8M cho L96 hoặc 4M cho XL84/XXL76] Tã quần Huggies Skincare Mega Jumbo M106/L96+8/XL84+4/XXL76+4,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p253565272.html?spid=275307043,0.24955410916622292,1.0,0.42544513481557783
251925793,"(22+6 Miếng/Gói) - Tã quần Huggies XXXL22 Tràm trà tự nhiên, ngừa hăm - Cho bé trên 17kg - Tã bỉm quần Huggies trẻ em",Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p251925793.html?spid=251925794,0.24179241426814688,1.0,0.41950264166552276
276078591,Tã quần Huggies Naturemade ban đêm XXL 26 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p276078591.html?spid=276078592,0.3910615599877934,0.43191318031241244,0.40063644538073223
197923117,Combo 2 Tã/Bỉm quần Huggies Platinum NatureMade M58/L44/XL38/XXL26,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p197923117.html?spid=212556255,0.21637483110183897,1.0,0.4000424830480821
273818338,Tã quần UniDry Siêu khô thoáng gói Jumbo mới size M,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273818338.html?spid=273818341,0.2047418358889459,1.0,0.39113605278059294
273818502,Tã quần UniDry Siêu khô thoáng gói Jumbo mới size XL,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273818502.html?spid=273818505,0.19719387907822306,1.0,0.3853572013526979
273612605,[Mẫu mới] Tã quần Unidry G3X Supreme siêu mỏng size XXL - 54+8 miếng,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273612605.html?spid=273612606,0.19454851481885302,1.0,0.38333186291861393
273612596,[Mẫu mới] Tã quần Unidry G3X Supreme siêu mỏng size XL - 60+8 miếng,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273612596.html?spid=273612598,0.1935251075388957,1.0,0.38254832390674554
273612611,[Mẫu mới] Tã quần Unidry G3X Supreme siêu mỏng size L - 68+8 miếng,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273612611.html?spid=273612612,0.19299702795036797,1.0,0.38214401668020304
273612613,[Mẫu mới] Tã quần Unidry G3X Supreme siêu mỏng size XXXL - 22+6 miếng,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273612613.html?spid=273612614,0.19258453043911536,1.0,0.38182820116990246
252602757,Tã/Bỉm quần siêu cao cấp Huggies Platinum Nature Made size XL38 (38 miếng),Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p252602757.html?spid=252602758,0.19145671401908743,1.0,0.3809647246433777
263559395,(GIAO NHANH 2H) Tã/bỉm quần cao cấp Huggies Nature made đủ size M58/L44/XL38/XXL26 Vaca Baby House,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p263559395.html?spid=263559085,0.1906401039795433,1.0,0.38033951331647275
57454905,COMBO 2 Bỉm - Tã quần Moony Natural size XL 32 miếng (cho bé 12-22kg),Moony,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p57454905.html?spid=215094099,0.19661794070404998,0.9721755151308891,0.3783946935416214
273818384,Tã quần UniDry Siêu khô thoáng gói Jumbo mới size L,UniDry,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p273818384.html?spid=273818387,0.18315239882725254,1.0,0.3746067916414493
263559343,(GIAO NHANH 2H) Tã/bỉm dán cao cấp Huggies Nature Made đủ size NB60/S82/M64/L54,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p263559343.html?spid=263559346,0.18283673414058538,1.0,0.3743651130824661
252608888,Tã/bỉm quần HUGGIES SKINCARE MEGA JUMBO size L 96+8 miếng,Huggies,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p252608888.html?spid=275306815,0.29364624830676267,0.6307277329484199,0.3726520884149084
